year,month,Block,TotalPoundsLanded,TotalValue,Season
2013,10,1034,18.1,253.4,16
2013,11,651,244,4640,16
2013,11,652,3598.9,67804.25,16
2013,11,653,3557.55,64767.4,16
2013,11,654,3534.6,64951.575,16
2013,11,655,1898.2,34226.9,16
2013,11,656,33.2,564.4,16
2013,11,657,209.4,3769.2,16
2013,11,664,320,5800,16
2013,11,665,5554.1,107330.2,16
2013,11,680,3294.1,62408.9,16
2013,11,681,2828.3,54049.6,16
2013,11,683,1143.5,21942,16
2013,11,684,5070.2,93215.7,16
2013,11,685,3680.69,68151.2,16
2013,11,686,948.1,17451.2,16
2013,11,688,2460.7,46528.325,16
2013,11,689,4850.73,87103.9,16
2013,11,690,1205.3,22754.35,16
2013,11,692,90,1800,16
2013,11,707,888.2,16306.05,16
2013,11,708,9224.64,171337.76,16
2013,11,709,209,3814.25,16
2013,11,710,704.8,12732.2,16
2013,11,711,3011.5,54629.3,16
2013,11,712,937.2,17319.5,16
2013,11,717,73.7,1252.9,16
2013,11,718,257.7,4517.875,16
2013,11,719,9216.6,170866.01,16
2013,11,720,3482.3,64014.725,16
2013,11,736,64.5,1161,16
2013,11,738,2290.3,42618.95,16
2013,11,739,384.7,6991.25,16
2013,11,745,394.4,6224,16
2013,11,756,6255.01,112095.7775,16
2013,11,757,5541.78,104477.62,16
2013,11,761,6059.1,106250.775,16
2013,11,762,1550.8,28210.6,16
2013,11,765,1521.4,26857.7,16
2013,11,770,50.6,885.5,16
2013,11,801,2991.2,55703.15,16
2013,11,807,3335.8,61133.925,16
2013,11,810,1826.78,34466.4075,16
2013,11,813,3788.9,73774.075,16
2013,11,814,1625.2,29603.65,16
2013,11,821,1168.82,22075.15,16
2013,11,822,2407.7,44074.3,16
2013,11,831,43.58,806.23,16
2013,11,840,93.1,1722.35,16
2013,11,842,1632.9,29098.15,16
2013,11,849,1508.5,27600.5,16
2013,11,850,21164.1,396516.75,16
2013,11,860,32526.6,587214.385,16
2013,11,865,278.4,4914,16
2013,11,867,2882.5,52344.5,16
2013,11,869,84.16,1346.56,16
2013,11,878,65,1202.5,16
2013,11,1035,101,1919,16
2013,12,611,116,2320,16
2013,12,624,35,656.25,16
2013,12,652,1717.34,33440.38,16
2013,12,653,1450.5,29311.1,16
2013,12,654,3861.65,75839.2,16
2013,12,655,1423.1,27757.1,16
2013,12,657,86.6,1732,16
2013,12,664,246,4920,16
2013,12,665,4819.3,96509,16
2013,12,680,2411.65,48893,16
2013,12,681,1880.9,37547.15,16
2013,12,683,972.8,19438.75,16
2013,12,684,3015.2,60521.45,16
2013,12,685,5547.03,109694.45,16
2013,12,686,248.2,4964,16
2013,12,687,89.5,1790,16
2013,12,688,2926.4,58958.2,16
2013,12,689,3054.36,60550,16
2013,12,690,1356.6,25433.3,16
2013,12,692,102,2142,16
2013,12,707,1275.9,25633.575,16
2013,12,708,3975.6,79233.4,16
2013,12,709,620.14,12786.84,16
2013,12,710,194.08,4067.67,16
2013,12,711,753.1,14962,16
2013,12,712,1308,26184.1,16
2013,12,718,194,3755.4,16
2013,12,719,16246.04,323735.97,16
2013,12,720,2699.1,51734.575,16
2013,12,734,237,4977,16
2013,12,738,1333.3,26493.775,16
2013,12,739,573.2,11250.8,16
2013,12,756,5457.58,99875.811,16
2013,12,757,2557.45,49929.9625,16
2013,12,761,759.45,14490.15,16
2013,12,762,1512.3,29393.425,16
2013,12,765,1108.2,21794.8,16
2013,12,767,113.1,2312.55,16
2013,12,801,2815.84,55182.515,16
2013,12,802,125.7,2357.3,16
2013,12,807,1020.65,20638.525,16
2013,12,810,141.22,2824.4,16
2013,12,813,4799.1,95454.195,16
2013,12,814,2520,50050,16
2013,12,821,757.83,14860.9175,16
2013,12,822,1113.1,20972.95,16
2013,12,840,97.4,1801.9,16
2013,12,842,997.7,19053.36,16
2013,12,847,303.7,6071.175,16
2013,12,849,2972.2,55244.3,16
2013,12,850,7239.52,142456.291,16
2013,12,860,31893.73,607741.8525,16
2013,12,863,45.5,841.75,16
2013,12,867,1743,31940.5,16
2013,12,877,962.97,17250.86,16
2013,12,883,36.6,677.1,16
2013,12,897,417.8,8353.125,16
2014,1,651,344.7,7406.5,16
2014,1,652,1311.38,28450.48,16
2014,1,653,1324.2,27821.35,16
2014,1,654,4158.2,88234.6,16
2014,1,655,1042.1,21908.9,16
2014,1,657,30.2,634.2,16
2014,1,665,2925.3,63754.5,16
2014,1,668,23,494.5,16
2014,1,680,4940.6,111228.7,16
2014,1,681,2552.8,55266.05,16
2014,1,682,336.2,7239.8,16
2014,1,683,164.8,3575.2,16
2014,1,684,2203.7,48382.75,16
2014,1,685,4723.59,99613.35,16
2014,1,686,267.8,5356,16
2014,1,687,810.2,17217.75,16
2014,1,688,3919.8,83790.2,16
2014,1,689,4204.15,88891.45,16
2014,1,690,727.4,15674,16
2014,1,707,673.4,14661.5,16
2014,1,708,3651.6,76684.2,16
2014,1,709,483.3,9152.4,16
2014,1,711,740,15910,16
2014,1,712,2219,45634.65,16
2014,1,718,245.5,5238.3,16
2014,1,719,12402.75,267563.795,16
2014,1,720,4106.2,85958.975,16
2014,1,738,619,13640.525,16
2014,1,739,232.5,4741.8,16
2014,1,741,185.8,3920.9,16
2014,1,743,523.7,12568.8,16
2014,1,756,3562.95,75031.7,16
2014,1,757,1890.75,41811.3125,16
2014,1,761,942.1,19196.875,16
2014,1,762,931.95,19914.75,16
2014,1,765,2278.15,47723.1,16
2014,1,801,2444.22,52378.8025,16
2014,1,803,309.6,6244.3,16
2014,1,807,755.31,16386.8,16
2014,1,813,3330.8,72325.22,16
2014,1,814,3193.6,67820.1,16
2014,1,821,291.9,6275.8,16
2014,1,822,524.8,11626.2,16
2014,1,842,769.6,16835.15,16
2014,1,849,2421.9,49931.85,16
2014,1,850,4820.72,102506.845,16
2014,1,851,38,570,16
2014,1,860,12948.14,271039.565,16
2014,1,867,1651.8,34178.7,16
2014,1,877,475.3,10459.6,16
2014,1,878,185.4,3803.9,16
2014,1,897,1016.4,22216.25,16
2014,2,652,652.6,15423.8,16
2014,2,653,635.6,15132.1,16
2014,2,654,2273.7,51858.75,16
2014,2,655,486.6,10584.4,16
2014,2,656,18.7,420.75,16
2014,2,659,75.5,1698.75,16
2014,2,664,106.9,2461,16
2014,2,665,1844.65,43174.65,16
2014,2,680,1564.35,35895.15,16
2014,2,681,3093.4,73056.2,16
2014,2,682,169.53,4029.57,16
2014,2,683,150,3562,16
2014,2,684,1652.9,38623.8,16
2014,2,685,1070.76,24142.725,16
2014,2,686,275,6187.5,16
2014,2,687,707.2,15983.4,16
2014,2,688,2543.4,58661.89,16
2014,2,689,4142.35,94176.35,16
2014,2,690,1123.9,25945.3,16
2014,2,702,27.65,691.25,16
2014,2,707,222.8,5533.1,16
2014,2,708,1277.07,28811.62,16
2014,2,709,991.43,22288.07,16
2014,2,711,901.5,20620.5,16
2014,2,712,1469.8,32799.15,16
2014,2,718,128.2,2756.3,16
2014,2,719,6147.9,138779.025,16
2014,2,720,868.25,18495.15,16
2014,2,738,700,15830.7,16
2014,2,739,113.5,2500.35,16
2014,2,740,434.3,9337.45,16
2014,2,741,46.6,1001.9,16
2014,2,756,1985.9,42572.324,16
2014,2,757,699,15990.075,16
2014,2,759,390.55,9763.75,16
2014,2,761,173.4,3586.4,16
2014,2,762,413.1,8973.45,16
2014,2,763,172.1,3442,16
2014,2,765,1233.3,28589.55,16
2014,2,801,2336.65,54753.8,16
2014,2,802,94.3,2263.2,16
2014,2,803,23.9,513.85,16
2014,2,807,739.94,16751.0075,16
2014,2,813,1464.34,34733.34,16
2014,2,814,1783.5,41482.5,16
2014,2,821,192,4416,16
2014,2,822,234.7,5439.6,16
2014,2,842,389.6,9000.1,16
2014,2,850,1769.55,41731.9,16
2014,2,851,30,645,16
2014,2,859,500.1,11502.3,16
2014,2,860,4419.58,100421.39,16
2014,2,861,30,450,16
2014,2,867,1445.9,32437.05,16
2014,2,877,98.6,2140.6,16
2014,2,897,354.75,7698.125,16
2014,2,1035,166.5,3611.25,16
2014,3,652,490.8,11874.45,16
2014,3,653,432.1,10576.25,16
2014,3,654,1206.3,28951.2,16
2014,3,655,246.9,5555.25,16
2014,3,665,926.3,22538.4,16
2014,3,680,2441.3,61613.15,16
2014,3,682,63.1,1577.5,16
2014,3,683,202.95,5180.225,16
2014,3,684,1094.45,26444.775,16
2014,3,685,1095.7,25516.8,16
2014,3,686,40.3,967.2,16
2014,3,687,622.2,13312.8,16
2014,3,688,2430.1,58088.65,16
2014,3,689,4058.2,95924.6,16
2014,3,690,320.4,6608.4,16
2014,3,704,90.8,2270,16
2014,3,707,152.95,3900.225,16
2014,3,708,1465.52,34767.205,16
2014,3,709,1074.8,25567.8,16
2014,3,711,896,21024,16
2014,3,712,560.7,13195.2,16
2014,3,719,9183.95,220757.055,16
2014,3,720,483,10701,16
2014,3,737,113.5,2750.025,16
2014,3,738,958.75,22679.8,16
2014,3,739,552.6,12961.5,16
2014,3,741,46.8,1053,16
2014,3,742,117,2632.5,16
2014,3,756,555.4,11133.45,16
2014,3,757,348,8700,16
2014,3,761,43.8,963.6,16
2014,3,762,293.4,6504.75,16
2014,3,765,441.7,10600.8,16
2014,3,801,1039.67,24737.9317,16
2014,3,802,127.15,3072.525,16
2014,3,803,46,1035,16
2014,3,806,11.33,249.26,16
2014,3,807,483.25,11644.45,16
2014,3,813,915.4,21857.3,16
2014,3,814,153.5,3684,16
2014,3,821,137.4,3297.6,16
2014,3,822,199.5,4389.6,16
2014,3,840,15.7,353.25,16
2014,3,842,370.4,7964.25,16
2014,3,850,2447.47,58806.68,16
2014,3,851,55,825,16
2014,3,860,2238.65,54123.67,16
2014,3,865,328.9,7400.25,16
2014,3,867,75,1687.5,16
2014,3,877,21.32,533,16
2014,3,897,551.13,13397.325,16
2014,3,1034,35,525,16
2014,10,456,62.45,1124.1,17
2014,10,457,244.6,3424.4,17
2014,10,560,67.7,1150.9,17
2014,10,608,49,784,17
2014,10,651,184,2975,17
2014,10,652,5820.08,96070.38,17
2014,10,653,15528.85,252955.95,17
2014,10,654,21185.46,355211.675,17
2014,10,655,10143.25,168833.35,17
2014,10,656,3371.25,57077,17
2014,10,664,2146,36114.525,17
2014,10,665,15313.8,251708.5,17
2014,10,680,17193,288461.5,17
2014,10,681,4984.35,85035,17
2014,10,682,677,12389.1,17
2014,10,683,2082.4,36270.95,17
2014,10,684,5986,100233.275,17
2014,10,685,10553.91,180115.3625,17
2014,10,686,1709.8,29785.1,17
2014,10,687,1150,20664,17
2014,10,688,5656.5,94963.3,17
2014,10,689,4703.5,76912.5,17
2014,10,690,1729.2,29154,17
2014,10,707,1119.05,19484.9,17
2014,10,708,19341.5,318777.975,17
2014,10,709,1731.1,27408.6,17
2014,10,710,2536.1,40812.2,17
2014,10,711,4607.6,75763.1,17
2014,10,712,1802.9,30410.1,17
2014,10,718,1312,21239.925,17
2014,10,719,19399.45,319332.81,17
2014,10,720,8940.5,148174.6,17
2014,10,734,170,2802,17
2014,10,737,126,1890,17
2014,10,738,9368.6,154934.475,17
2014,10,739,1453.4,23438.4,17
2014,10,745,1855.1,30343.6,17
2014,10,752,38.25,612,17
2014,10,756,14326.38,232411.405,17
2014,10,757,21876.98,364836,17
2014,10,759,211.45,4017.55,17
2014,10,761,4010.15,66206.8,17
2014,10,762,6719.4,109413.575,17
2014,10,763,123.6,2141.1,17
2014,10,765,2142.5,36005.15,17
2014,10,767,169.35,2540.25,17
2014,10,801,7571.1,123939.765,17
2014,10,802,1094.9,16423.5,17
2014,10,807,4652.1,75868.325,17
2014,10,810,289.56,4777.74,17
2014,10,813,8229,137111.5,17
2014,10,814,1964.1,32576.9,17
2014,10,821,6573.32,105939.715,17
2014,10,822,3920.26,65671.18,17
2014,10,824,371,6678,17
2014,10,840,304.4,5174.8,17
2014,10,842,5770.11,93372.46,17
2014,10,849,4830.6,80669.65,17
2014,10,850,17544.93,283177.863,17
2014,10,860,95116.59,1513994.17,17
2014,10,866,117,1696.5,17
2014,10,867,4035,58153.5,17
2014,10,869,1739.45,29535.9,17
2014,10,880,280.56,4728.22,17
2014,10,1035,113,2067.9,17
2014,11,219,113.8,2162.2,17
2014,11,651,47.3,653.05,17
2014,11,652,1933.78,37754.68,17
2014,11,653,3066.6,59496.35,17
2014,11,654,5817.13,113460.45,17
2014,11,655,2086.75,41370.35,17
2014,11,657,635.8,11618,17
2014,11,658,15.7,306.15,17
2014,11,664,1133.4,22054.35,17
2014,11,665,6087.3,119408.7,17
2014,11,680,5670.58,109629.9925,17
2014,11,681,963,18230,17
2014,11,683,381,7602.5,17
2014,11,684,4367.2,85736.7,17
2014,11,685,8498.65,169699.025,17
2014,11,686,646.7,12185.15,17
2014,11,687,2431.2,48016.45,17
2014,11,688,6133.9,121067.15,17
2014,11,689,3754.2,73071.9,17
2014,11,690,1119.2,22349.25,17
2014,11,700,366,7161,17
2014,11,704,137,2877,17
2014,11,707,1376.25,28120.025,17
2014,11,708,9174.22,177441.55,17
2014,11,709,289.2,5494.8,17
2014,11,710,214.2,3845.55,17
2014,11,711,335.45,6586.275,17
2014,11,712,1369.1,28049,17
2014,11,714,50,1025,17
2014,11,718,368.4,6952.1,17
2014,11,719,7558.09,143836.805,17
2014,11,720,5816.3,112299.425,17
2014,11,734,259,4403,17
2014,11,737,107.4,2067.45,17
2014,11,738,1537,29224.375,17
2014,11,739,458.2,8297,17
2014,11,745,1313,22911.6,17
2014,11,756,3702.35,66232.175,17
2014,11,757,5992.55,116196.4625,17
2014,11,759,48.4,968,17
2014,11,761,1087.2,19776.9,17
2014,11,762,2239.97,43126.92,17
2014,11,765,745,15309,17
2014,11,801,2945.99,55697.57,17
2014,11,807,1985.5,37814.3,17
2014,11,810,191.22,3537.57,17
2014,11,813,2831.4,56218.35,17
2014,11,814,3319.8,65131.4,17
2014,11,821,837.42,15792.605,17
2014,11,822,9522,191532.505,17
2014,11,842,2540.4,46619.05,17
2014,11,847,77,1386,17
2014,11,849,3145.4,57137.45,17
2014,11,850,9255.2,177943.1775,17
2014,11,860,32266.84,586100.6575,17
2014,11,861,22,363,17
2014,11,867,2493,47771.5,17
2014,11,869,56.3,1025.35,17
2014,11,878,187.1,3545.8,17
2014,11,1034,215.3,4090.7,17
2014,12,651,57,1396.5,17
2014,12,652,615.94,12905.09,17
2014,12,653,2807.9,63996.4,17
2014,12,654,9115.42,205450.2,17
2014,12,655,693,15310,17
2014,12,657,643.5,14423,17
2014,12,658,224.1,4776.2,17
2014,12,664,862,20474.05,17
2014,12,665,4642.05,105599.015,17
2014,12,667,287.7,6719.75,17
2014,12,680,6288.96,145003.545,17
2014,12,681,933,22423,17
2014,12,682,191,4520.5,17
2014,12,683,441.9,10355.8,17
2014,12,684,5360.85,125417.475,17
2014,12,685,8577.95,193113.1,17
2014,12,686,1374.55,32844.275,17
2014,12,687,3115.2,62941,17
2014,12,688,12113.15,272626.4,17
2014,12,689,5043.2,111669.4,17
2014,12,690,1552.8,35103.35,17
2014,12,707,975.2,23086.8,17
2014,12,708,7608.56,173137.2,17
2014,12,709,2488.55,56940.55,17
2014,12,710,3218.2,71035.9,17
2014,12,711,1028,21661,17
2014,12,712,2214.2,50767.9,17
2014,12,718,125.1,2781.55,17
2014,12,719,12917.04,287574.365,17
2014,12,720,5854.5,128096.6,17
2014,12,734,80,1600,17
2014,12,737,142.3,3323.2,17
2014,12,738,3151.45,72332.4,17
2014,12,739,510.1,11090.95,17
2014,12,740,211.6,4803.8,17
2014,12,745,243,4860,17
2014,12,756,1803.9,37311.3,17
2014,12,757,4886.98,109244.07,17
2014,12,761,149.4,3062.7,17
2014,12,762,2178.5,46399.9,17
2014,12,765,281.5,5848.5,17
2014,12,801,2403.65,52616.045,17
2014,12,802,29.1,669.3,17
2014,12,807,957,20798.65,17
2014,12,813,4196.1,94181.6,17
2014,12,814,3402.4,77036,17
2014,12,821,575.6,12838.98,17
2014,12,822,235.05,5204.3575,17
2014,12,842,1297.3,25602.2,17
2014,12,849,536,10971,17
2014,12,850,7461.24,166370.66,17
2014,12,860,16289.42,343657.4275,17
2014,12,867,1959.1,41804.45,17
2014,12,869,28.9,635.8,17
2014,12,871,414.8,8971.4,17
2014,12,877,178.7,3630,17
2014,12,878,239.4,5198.8,17
2014,12,880,37.3,708.7,17
2014,12,1035,127.8,2875.5,17
2015,1,554,66.2,1621.9,17
2015,1,652,227.7,5417.85,17
2015,1,653,963.1,23336.45,17
2015,1,654,4798.6,114684.375,17
2015,1,657,732,17446,17
2015,1,658,124,2891.5,17
2015,1,664,515.5,12587,17
2015,1,665,2605.7,64345.25,17
2015,1,666,104.5,2299,17
2015,1,667,581.25,14630.575,17
2015,1,680,2743.19,65599.75,17
2015,1,681,5134.05,125814.45,17
2015,1,682,659,16656,17
2015,1,683,271.4,6594.6,17
2015,1,684,3272.2,80218.75,17
2015,1,685,4239,101316.275,17
2015,1,686,490.9,11609.9,17
2015,1,687,7535.3,174187.5,17
2015,1,688,5592.35,132787.3,17
2015,1,689,6713.6,153981.395,17
2015,1,690,2212.5,51157,17
2015,1,702,147.6,3424.2,17
2015,1,707,1078.4,26578.05,17
2015,1,708,5168.98,124355.275,17
2015,1,710,850,19989,17
2015,1,711,2841.7,66466.7,17
2015,1,712,512.8,12392.1,17
2015,1,718,109.8,2557.9,17
2015,1,719,10334.45,252285.865,17
2015,1,720,2267.1,52560.05,17
2015,1,734,22,440,17
2015,1,737,27.5,687.5,17
2015,1,738,919.2,21981.85,17
2015,1,739,398.4,8515.6,17
2015,1,740,497.6,12402.85,17
2015,1,741,37.6,871.35,17
2015,1,745,139,2780,17
2015,1,756,842.15,19786.2,17
2015,1,757,1560.54,38390.85,17
2015,1,762,1682.4,38832.75,17
2015,1,765,1267,29441.5,17
2015,1,801,1230.31,30094.345,17
2015,1,802,59.4,1485,17
2015,1,806,200.26,4806.24,17
2015,1,807,432,10381,17
2015,1,813,5408.5,128191.25,17
2015,1,814,1588.5,36877.45,17
2015,1,821,825.92,19647.36,17
2015,1,822,111.58,2768.19,17
2015,1,842,440.6,9936,17
2015,1,849,583.8,12781.5,17
2015,1,850,5090.7,124090.835,17
2015,1,857,37,851,17
2015,1,860,7501.13,171649.03,17
2015,1,865,804.45,19508.25,17
2015,1,867,149.5,3391.25,17
2015,1,869,16.35,408.75,17
2015,1,871,360.3,8149.9,17
2015,1,877,81.9,1753.4,17
2015,1,878,92.6,1830.8,17
2015,1,897,1268,28587.5,17
2015,2,653,515.4,12637.6,17
2015,2,654,3270.75,79075.7,17
2015,2,655,82.9,1989.6,17
2015,2,657,388,9243.5,17
2015,2,664,33.9,830.55,17
2015,2,665,1653.1,40624,17
2015,2,667,322.3,7841.8,17
2015,2,668,60,1440,17
2015,2,680,3519.9,85386.05,17
2015,2,681,2398.3,57770,17
2015,2,682,31,775,17
2015,2,683,84.2,2090.9,17
2015,2,684,2519.3,61355.2,17
2015,2,685,3238.59,77055.33,17
2015,2,687,2692.55,63506.05,17
2015,2,688,4907.6,116265.8,17
2015,2,689,5008.7,119731.8,17
2015,2,690,1129,26168,17
2015,2,697,250.2,5812.2,17
2015,2,702,278.6,6477.5,17
2015,2,707,177.5,3895.5,17
2015,2,708,2381.25,56746.55,17
2015,2,709,497.4,12076.05,17
2015,2,710,493,11352,17
2015,2,711,1775.2,42670.4,17
2015,2,712,1407,33877.55,17
2015,2,714,35.8,823.4,17
2015,2,718,229.9,5277.8,17
2015,2,719,3739.85,89785.2,17
2015,2,720,1281.1,29732.5,17
2015,2,738,1235.8,30265.55,17
2015,2,739,330.6,6961.8,17
2015,2,740,1256.2,29611.65,17
2015,2,741,27.6,642.9,17
2015,2,742,183.4,4218.2,17
2015,2,756,469.6,11451.2,17
2015,2,757,2544.9,62620.2,17
2015,2,761,193.6,4193.6,17
2015,2,762,344.7,8018.2,17
2015,2,801,2280.44,56199.58,17
2015,2,803,195.32,4852.3,17
2015,2,807,380.3,8928.4,17
2015,2,813,1716.73,41243.15,17
2015,2,814,1699,39570,17
2015,2,821,411.38,9931.9,17
2015,2,822,195.68,4781.16,17
2015,2,842,630.34,14715.14,17
2015,2,849,8,0,17
2015,2,850,5892.95,144082.215,17
2015,2,852,199.02,4866.84,17
2015,2,860,3597.13,84391.715,17
2015,2,865,1227.65,30691.25,17
2015,2,867,275,6300,17
2015,2,869,103.05,2478.75,17
2015,2,871,144.3,3318.9,17
2015,2,890,318,7314,17
2015,2,1034,124.98,3048.76,17
2015,3,653,10.5,252,17
2015,3,654,1150.2,27724.55,17
2015,3,655,76,1824,17
2015,3,657,44,1100,17
2015,3,658,6.1,152.5,17
2015,3,665,569.5,14077.25,17
2015,3,667,150.5,3722.3,17
2015,3,680,673.8,15741.9,17
2015,3,681,1756.2,43026.9,17
2015,3,683,63.6,1577.65,17
2015,3,684,879.3,21554.35,17
2015,3,685,2027.3,48189.6,17
2015,3,686,188.85,4627.75,17
2015,3,687,3287,78395.7,17
2015,3,688,2926.72,66509,17
2015,3,689,4778,115221.3,17
2015,3,690,1086.3,25244,17
2015,3,702,40.4,929.2,17
2015,3,707,85,2125,17
2015,3,708,1341.03,31892.8,17
2015,3,709,259.5,5902.05,17
2015,3,711,955,22347.25,17
2015,3,712,896.2,21486.5,17
2015,3,719,1959.53,46572.46,17
2015,3,720,105.8,2433.4,17
2015,3,734,21,420,17
2015,3,737,555.3,13316.85,17
2015,3,738,340.4,8254.15,17
2015,3,739,292.7,6285.1,17
2015,3,740,1167.81,27611.945,17
2015,3,756,107.5,2633.75,17
2015,3,757,384.8,7913.65,17
2015,3,762,292,6656.85,17
2015,3,765,46,1104,17
2015,3,801,302.28,7402.86,17
2015,3,807,1203.2,27758.95,17
2015,3,813,1550.69,37174.605,17
2015,3,814,158,2064,17
2015,3,821,40.06,981.47,17
2015,3,822,457.42,11117.84,17
2015,3,842,276.52,6401.09,17
2015,3,850,1686.66,40797.67,17
2015,3,852,183.44,4439.48,17
2015,3,860,1048.66,24053.67,17
2015,3,867,56.2,1292.6,17
2015,3,869,37.8,756,17
2015,3,877,28.9,173.8,17
2015,3,880,805.32,19730.34,17
2015,3,897,253,6198.5,17
2015,3,1035,423,10098.5,17
2015,10,600,159,2340,18
2015,10,643,917.4,14826.9,18
2015,10,651,877.9,14184.3,18
2015,10,652,2784.7,45753.35,18
2015,10,653,5920.68,91925.625,18
2015,10,654,15424.39,245764.81,18
2015,10,655,4185.35,65229,18
2015,10,660,9.5,0.095,18
2015,10,664,2162,34511.26,18
2015,10,665,7796,124464.085,18
2015,10,669,523.5,7852.5,18
2015,10,680,6952.58,112734.37,18
2015,10,681,807.4,13608.2,18
2015,10,682,128,1920,18
2015,10,683,1091.4,17098.5,18
2015,10,684,7498.7,117433.9,18
2015,10,685,9098.55,146112.4875,18
2015,10,686,566.8,9592,18
2015,10,688,5584.93,89664.08,18
2015,10,689,1327.9,20576,18
2015,10,700,559.05,8877.6,18
2015,10,702,33.6,604.8,18
2015,10,705,601,9421.5,18
2015,10,707,906.3,15801.95,18
2015,10,708,5157,82351,18
2015,10,709,3061.18,49629.105,18
2015,10,710,1573,24408.7,18
2015,10,711,2147.4,33812.75,18
2015,10,712,3392.3,53803.55,18
2015,10,715,99.2,1785.6,18
2015,10,718,628.3,9424.5,18
2015,10,719,15567.6,250776.815,18
2015,10,720,4770.3,74762.6,18
2015,10,735,261.25,4747.875,18
2015,10,736,41.25,742.5,18
2015,10,737,638.77,10530.35,18
2015,10,738,8804.85,141821.565,18
2015,10,739,405.25,6944.075,18
2015,10,740,847.45,15154.875,18
2015,10,742,4.5,76.5,18
2015,10,745,93.4,1401,18
2015,10,748,150.8,2563.6,18
2015,10,750,33.7,539.2,18
2015,10,756,8092.67,123724.605,18
2015,10,757,11727.38,182880.11,18
2015,10,758,815.77,12648.59,18
2015,10,759,218.9,3321.9,18
2015,10,761,3608.65,59676.35,18
2015,10,762,2166.3,33237.35,18
2015,10,765,2526.6,36886.55,18
2015,10,769,10.7,203.3,18
2015,10,801,3724.04,58814.095,18
2015,10,806,274.58,4276.6,18
2015,10,807,220.05,3687.55,18
2015,10,813,11806.3,189014.8,18
2015,10,814,1825,30530,18
2015,10,821,1824.47,29006.66,18
2015,10,822,1301.93,21220.23,18
2015,10,840,152.5,2440,18
2015,10,842,3337.7,51826.15,18
2015,10,849,396.5,6474,18
2015,10,850,8138.3,131317.115,18
2015,10,860,64717.29,1026892.265,18
2015,10,861,109.5,1587.75,18
2015,10,862,243,3766.5,18
2015,10,867,2169.29,33552.145,18
2015,10,869,972.1,15817.5,18
2015,10,877,315.86,5046.765,18
2015,10,878,376.05,6318.85,18
2015,10,880,289.2,5136.45,18
2015,10,1033,72.8,1346.8,18
2015,10,1035,273,4284,18
2015,11,456,18.15,471.9,18
2015,11,605,185.8,4552.1,18
2015,11,643,135,2632.5,18
2015,11,651,117.2,2285.4,18
2015,11,652,893.85,19443.1,18
2015,11,653,2777.62,62555.77,18
2015,11,654,6135.8,133756.545,18
2015,11,655,648.5,12583.75,18
2015,11,656,162,3726,18
2015,11,657,162.9,3909.6,18
2015,11,664,853.7,19205.65,18
2015,11,665,3909.9,85064.73,18
2015,11,666,314.6,6824.5,18
2015,11,680,2047.9,46685.3,18
2015,11,681,1301.65,30634.9,18
2015,11,682,134.3,2902.35,18
2015,11,683,1120.95,25675.24,18
2015,11,684,6963.5,157959.15,18
2015,11,685,12463.15,267434.965,18
2015,11,686,752.5,14744.3,18
2015,11,687,562.4,11363.8,18
2015,11,688,5805.6,120115.1,18
2015,11,689,1863.15,43714.5,18
2015,11,690,669.5,15265.25,18
2015,11,701,107.7,2638.65,18
2015,11,702,191.9,4484.1,18
2015,11,707,827.1,20257.4,18
2015,11,708,4105.2,91498.5,18
2015,11,710,455.7,9613.85,18
2015,11,711,1330.1,28848.7,18
2015,11,712,2883.5,62103.65,18
2015,11,718,148,3273.6,18
2015,11,719,4666.15,102271.1,18
2015,11,720,3293.85,77564.775,18
2015,11,735,206.5,4598.3,18
2015,11,736,36.55,817.15,18
2015,11,737,106.72,2561.28,18
2015,11,738,4370.13,101115.915,18
2015,11,739,387.21,9047.99,18
2015,11,740,734.32,16943.18,18
2015,11,741,17,408,18
2015,11,742,211.5,5710.5,18
2015,11,745,451,9922,18
2015,11,746,129,3006,18
2015,11,756,2853.06,61099.32,18
2015,11,757,4583.86,100481.445,18
2015,11,761,1876.5,38704.5,18
2015,11,762,2436.9,57396.35,18
2015,11,765,5694.4,122745.69,18
2015,11,774,110.4,2428.8,18
2015,11,801,2097.83,48682.565,18
2015,11,806,86,2107,18
2015,11,807,320.6,7032.05,18
2015,11,813,5435.51,116224.465,18
2015,11,814,3847,85202.25,18
2015,11,815,434,10034.5,18
2015,11,821,601.24,13325.96,18
2015,11,822,547.16,12426.435,18
2015,11,842,670.8,14774.15,18
2015,11,849,370.5,7731.5,18
2015,11,850,6361.88,157900.53,18
2015,11,860,29475.78,657300.74,18
2015,11,861,64.15,1656,18
2015,11,865,284.7,7686.9,18
2015,11,867,700.45,16919.5,18
2015,11,868,45.05,991.1,18
2015,11,869,82.5,1691.25,18
2015,11,877,220.8,4736.5,18
2015,11,878,636.8,14508.6,18
2015,11,1032,580.82,14478.44,18
2015,11,1033,216.1,4962.6,18
2015,12,605,166.9,3838.7,18
2015,12,645,469,9849,18
2015,12,652,436.7,10129.55,18
2015,12,653,3371.43,77928.98,18
2015,12,654,5371.76,123438.815,18
2015,12,655,504.7,11414.3,18
2015,12,656,975.35,22669.5,18
2015,12,658,133.5,2868.75,18
2015,12,664,296,7038.15,18
2015,12,665,2601.07,56704.965,18
2015,12,667,375.3,8270.1,18
2015,12,680,8472.85,188552.2,18
2015,12,681,433.5,9970.5,18
2015,12,683,1086.27,24882.035,18
